ID	KSH	ISZ	MEGYE_ID	MEGYE	TELEPULES
580	10621	3257	9	Heves	Bükkszenterzsébet
581	8022	3557	4	Borsod-Abaúj-Zemplén	Bükkszentkereszt
582	22099	3346	9	Heves	Bükkszentmárton
583	32887	3414	4	Borsod-Abaúj-Zemplén	Bükkzsérc
584	23162	7682	2	Baranya	Bükkösd
585	7533	7973	2	Baranya	Bürüs
586	8703	7273	14	Somogy	Büssü
587	23977	3821	4	Borsod-Abaúj-Zemplén	Büttös
588	22877	8991	19	Zala	Böde
589	4163	8969	19	Zala	Bödeháza
590	11651	9612	17	Vas	Bögöt
591	7296	9675	17	Vas	Bögöte
592	26532	8719	14	Somogy	Böhönye
593	11299	4231	15	Szabolcs-Szatmár-Bereg	Bököny
594	6558	7025	16	Tolna	Bölcske
595	6619	9152	7	Gyõr-Moson-Sopron	Börcs
596	21139	8772	19	Zala	Börzönce
597	8271	9725	17	Vas	Cák
598	27085	9165	7	Gyõr-Moson-Sopron	Cakóháza
599	13152	7013	6	Fejér	Cece
600	9681	4732	15	Szabolcs-Szatmár-Bereg	Cégénydányád
601	11341	2700	13	Pest	Cegléd
602	11341	2738	13	Pest	Cegléd
603	20640	2737	13	Pest	Ceglédbercel
604	27094	9500	17	Vas	Celldömölk
605	27094	9541	17	Vas	Celldömölk
606	3665	3123	12	Nógrád	Cered
607	9876	9624	17	Vas	Chernelházadamonya
608	22938	5462	10	Jász-Nagykun-Szolnok	Cibakháza
609	3939	3973	4	Borsod-Abaúj-Zemplén	Cigánd
610	19284	7161	16	Tolna	Cikó
611	15954	9364	7	Gyõr-Moson-Sopron	Cirák
612	31334	5551	3	Békés	Csabacsûd
613	34078	5609	3	Békés	Csabaszabadi
614	30544	2064	6	Fejér	Csabdi
615	30924	8474	18	Veszprém	Csabrendek
616	10047	9375	7	Gyõr-Moson-Sopron	Csáfordjánosfa
617	12928	4967	15	Szabolcs-Szatmár-Bereg	Csaholc
618	16072	8163	18	Veszprém	Csajág
619	3799	8735	14	Somogy	Csákány
620	3911	9919	17	Vas	Csákánydoroszló
621	5360	8073	6	Fejér	Csákberény
622	20002	8083	6	Fejér	Csákvár
623	2121	6915	5	Csongrád	Csanádalberti
624	20455	5662	3	Békés	Csanádapáca
625	5379	6913	5	Csongrád	Csanádpalota
626	26772	9654	17	Vas	Csánig
627	16841	3015	9	Heves	Csány
628	19901	7964	2	Baranya	Csányoszró
629	22293	6647	5	Csongrád	Csanytelek
630	6132	8756	19	Zala	Csapi
631	8563	9372	7	Gyõr-Moson-Sopron	Csapod
632	25502	5621	3	Békés	Csárdaszállás
633	30614	7811	2	Baranya	Csarnóta
634	29416	4844	15	Szabolcs-Szatmár-Bereg	Csaroda
635	16416	2858	11	Komárom-Esztergom	Császár
636	10472	6239	1	Bács-Kiskun	Császártöltés
637	9715	4973	15	Szabolcs-Szatmár-Bereg	Császló
638	26471	6523	1	Bács-Kiskun	Csátalja
639	23436	8943	19	Zala	Csatár
640	34175	5064	10	Jász-Nagykun-Szolnok	Csataszög
641	33109	2888	11	Komárom-Esztergom	Csatka
642	16373	6448	1	Bács-Kiskun	Csávoly
643	21591	7935	2	Baranya	Csebény
644	30270	3052	12	Nógrád	Csécse
645	26107	4742	15	Szabolcs-Szatmár-Bereg	Csegöld
646	20251	8445	18	Veszprém	Csehbánya
647	19488	9833	17	Vas	Csehi
648	12724	9834	17	Vas	Csehimindszent
649	33640	2949	11	Komárom-Esztergom	Csém
650	5184	2713	13	Pest	Csemõ
651	23816	9764	17	Vas	Csempeszkopács
652	32285	6765	5	Csongrád	Csengele
653	30641	4765	15	Szabolcs-Szatmár-Bereg	Csenger
654	24095	4743	15	Szabolcs-Szatmár-Bereg	Csengersima
655	26851	4764	15	Szabolcs-Szatmár-Bereg	Csengerújfalu
656	12344	6222	1	Bács-Kiskun	Csengõd
657	9070	9611	17	Vas	Csénye
658	8493	3837	4	Borsod-Abaúj-Zemplén	Csenyéte
659	18272	2946	11	Komárom-Esztergom	Csép
660	13170	5475	10	Jász-Nagykun-Szolnok	Csépa
661	12140	9735	17	Vas	Csepreg
662	30191	9375	7	Gyõr-Moson-Sopron	Csér
663	26082	7683	2	Baranya	Cserdi
664	25681	7472	14	Somogy	Cserénfa
665	6974	3413	4	Borsod-Abaúj-Zemplén	Cserépfalu
666	25575	3417	4	Borsod-Abaúj-Zemplén	Cserépváralja
667	21935	2694	12	Nógrád	Cserháthaláp
668	22594	2676	12	Nógrád	Cserhátsurány
669	32319	3066	12	Nógrád	Cserhátszentiván
670	5795	5465	10	Jász-Nagykun-Szolnok	Cserkeszõlõ
671	3896	7673	2	Baranya	Cserkút
672	28459	3648	4	Borsod-Abaúj-Zemplén	Csernely
673	7135	8372	19	Zala	Cserszegtomaj
674	10649	8951	19	Zala	Csertalakos
675	13851	7900	2	Baranya	Csertõ
676	24642	8419	18	Veszprém	Csesznek
677	2583	8973	19	Zala	Csesztreg
678	20145	2678	12	Nógrád	Csesztve
679	31699	8417	18	Veszprém	Csetény
680	18476	2212	13	Pest	Csévharaszt
681	11998	7225	16	Tolna	Csibrák
682	15699	6424	1	Bács-Kiskun	Csikéria
683	30094	7341	16	Tolna	Csikóstõttõs
684	13505	9127	7	Gyõr-Moson-Sopron	Csikvánd
685	34111	3442	4	Borsod-Abaúj-Zemplén	Csincse
686	26064	9836	17	Vas	Csipkerek
687	5050	2673	12	Nógrád	Csitár
688	5333	3848	4	Borsod-Abaúj-Zemplén	Csobád
689	20774	3927	4	Borsod-Abaúj-Zemplén	Csobaj
690	6822	2014	13	Pest	Csobánka
691	21908	8074	6	Fejér	Csókakõ
692	5971	7555	14	Somogy	Csokonyavisonta
693	14289	3647	4	Borsod-Abaúj-Zemplén	Csokvaomány
694	18926	2521	11	Komárom-Esztergom	Csolnok
695	12025	6135	1	Bács-Kiskun	Csólyospálos
696	8040	7253	14	Somogy	Csoma
697	33118	2161	13	Pest	Csomád
698	2477	7432	14	Somogy	Csombárd
699	5111	6640	5	Csongrád	Csongrád
700	5111	6648	5	Csongrád	Csongrád
701	31149	8918	19	Zala	Csonkahegyhát
702	22576	7940	2	Baranya	Csonkamindszent
703	2185	8229	18	Veszprém	Csopak
704	9779	8041	6	Fejér	Csór
705	4039	9300	7	Gyõr-Moson-Sopron	Csorna
706	26709	5920	3	Békés	Csorvás
707	6734	8122	6	Fejér	Csõsz
708	32878	8558	18	Veszprém	Csót
709	26985	2615	13	Pest	Csõvár
710	21315	8840	14	Somogy	Csurgó
711	10603	8840	14	Somogy	Csurgónagymarton
712	27492	8999	19	Zala	Csöde
713	32814	8495	18	Veszprém	Csögle
714	12450	4145	8	Hajdú-Bihar	Csökmõ
715	24314	7526	14	Somogy	Csököly
716	27270	8700	14	Somogy	Csömend
717	29364	8957	19	Zala	Csömödér
718	22804	2141	13	Pest	Csömör
719	22390	9513	17	Vas	Csönge
720	33978	8873	19	Zala	Csörnyeföld
721	34333	2135	13	Pest	Csörög
722	4224	9962	17	Vas	Csörötnek
723	11086	7843	2	Baranya	Cún
724	9247	2370	13	Pest	Dabas
725	9247	2371	13	Pest	Dabas
726	9247	2373	13	Pest	Dabas
727	17172	8345	18	Veszprém	Dabronc
728	28237	8485	18	Veszprém	Dabrony
729	33163	2854	11	Komárom-Esztergom	Dad
730	22910	2522	11	Komárom-Esztergom	Dág
731	20154	8592	18	Veszprém	Dáka
732	29230	7211	16	Tolna	Dalmand
733	11350	3780	4	Borsod-Abaúj-Zemplén	Damak
734	7719	3978	4	Borsod-Abaúj-Zemplén	Dámóc
735	31811	2735	13	Pest	Dánszentmiklós
736	18397	2118	13	Pest	Dány
737	15990	9917	17	Vas	Daraboshegy
738	31352	7988	14	Somogy	Darány
739	18795	4737	15	Szabolcs-Szatmár-Bereg	Darnó
740	21865	9232	7	Gyõr-Moson-Sopron	Darnózseli
741	34342	2423	6	Fejér	Daruszentmiklós
742	14678	4144	8	Hajdú-Bihar	Darvas
743	10533	6524	1	Bács-Kiskun	Dávod
744	7320	2694	12	Nógrád	Debercsény
745	15130	4000	8	Hajdú-Bihar	Debrecen
746	15130	4002	8	Hajdú-Bihar	Debrecen
747	15130	4024	8	Hajdú-Bihar	Debrecen
748	15130	4025	8	Hajdú-Bihar	Debrecen
749	15130	4026	8	Hajdú-Bihar	Debrecen
750	15130	4027	8	Hajdú-Bihar	Debrecen
751	15130	4028	8	Hajdú-Bihar	Debrecen
752	15130	4029	8	Hajdú-Bihar	Debrecen
753	15130	4030	8	Hajdú-Bihar	Debrecen
754	15130	4031	8	Hajdú-Bihar	Debrecen
755	15130	4032	8	Hajdú-Bihar	Debrecen
756	15130	4033	8	Hajdú-Bihar	Debrecen
757	15130	4034	8	Hajdú-Bihar	Debrecen
758	15130	4063	8	Hajdú-Bihar	Debrecen
759	15130	4078	8	Hajdú-Bihar	Debrecen
760	15130	4079	8	Hajdú-Bihar	Debrecen
761	15130	4225	8	Hajdú-Bihar	Debrecen
762	31954	3825	4	Borsod-Abaúj-Zemplén	Debréte
763	24989	7144	16	Tolna	Decs
764	4686	3643	4	Borsod-Abaúj-Zemplén	Dédestapolcsány
765	32753	8135	6	Fejér	Dég
766	12511	2649	12	Nógrád	Dejtár
767	9973	2337	13	Pest	Délegyháza
768	17756	4516	15	Szabolcs-Szatmár-Bereg	Demecser
769	8660	3395	9	Heves	Demjén
770	7773	7915	2	Baranya	Dencsháza
771	32595	9365	7	Gyõr-Moson-Sopron	Dénesfa
772	5573	4130	8	Hajdú-Bihar	Derecske
773	7834	6621	5	Csongrád	Derekegyház
774	24077	6772	5	Csongrád	Deszk
775	10524	3834	4	Borsod-Abaúj-Zemplén	Detek
776	9201	3275	9	Heves	Detk
777	24819	5510	3	Békés	Dévaványa
778	32276	8460	18	Veszprém	Devecser
779	11952	7683	2	Baranya	Dinnyeberki
780	11688	7072	16	Tolna	Diósberény
781	24013	2049	13	Pest	Diósd
782	6743	2643	12	Nógrád	Diósjenõ
783	28778	8764	19	Zala	Dióskál
784	32373	7817	2	Baranya	Diósviszló
785	10870	8482	18	Veszprém	Doba
786	33190	5624	3	Békés	Doboz
787	25885	8874	19	Zala	Dobri
788	32708	8989	19	Zala	Dobronhegy
789	30535	6766	5	Csongrád	Dóc
790	25690	3627	4	Borsod-Abaúj-Zemplén	Domaháza
791	13383	6781	5	Csongrád	Domaszék
792	24031	5836	3	Békés	Dombegyház
793	22132	5745	3	Békés	Dombiratos
794	7685	7200	16	Tolna	Dombóvár
795	14508	4492	15	Szabolcs-Szatmár-Bereg	Dombrád
796	4808	2182	13	Pest	Domony
797	7515	3263	9	Heves	Domoszló
798	30261	3374	9	Heves	Dormánd
799	10490	2510	11	Komárom-Esztergom	Dorog
800	24439	3153	12	Nógrád	Dorogháza
801	16151	9791	17	Vas	Dozmat
802	7524	6342	1	Bács-Kiskun	Drágszél
803	28617	7849	2	Baranya	Drávacsehi
804	28121	7846	2	Baranya	Drávacsepely
805	17419	7967	2	Baranya	Drávafok
806	13611	7977	14	Somogy	Drávagárdony
807	32391	7960	2	Baranya	Drávaiványi
808	9159	7967	2	Baranya	Drávakeresztúr
809	22734	7850	2	Baranya	Drávapalkonya
810	12380	7843	2	Baranya	Drávapiski
811	28608	7851	2	Baranya	Drávaszabolcs
812	30030	7847	2	Baranya	Drávaszerdahely
813	21698	7960	2	Baranya	Drávasztára
814	15884	7979	14	Somogy	Drávatamási
815	8156	2646	12	Nógrád	Drégelypalánk
816	27669	3635	4	Borsod-Abaúj-Zemplén	Dubicsány
817	2936	8416	18	Veszprém	Dudar
818	2927	9556	17	Vas	Duka
819	33835	2545	11	Komárom-Esztergom	Dunaalmás
820	25362	2023	13	Pest	Dunabogdány
821	21069	6323	1	Bács-Kiskun	Dunaegyháza
822	12566	6513	1	Bács-Kiskun	Dunafalva
823	31501	7020	16	Tolna	Dunaföldvár
824	9584	2330	13	Pest	Dunaharaszti
825	18616	2120	13	Pest	Dunakeszi
826	27739	9225	7	Gyõr-Moson-Sopron	Dunakiliti
827	7861	6328	1	Bács-Kiskun	Dunapataj
828	2079	9235	7	Gyõr-Moson-Sopron	Dunaremete
829	21078	9174	7	Gyõr-Moson-Sopron	Dunaszeg
830	9186	7712	2	Baranya	Dunaszekcsõ
831	11606	6333	1	Bács-Kiskun	Dunaszentbenedek
832	9539	7135	16	Tolna	Dunaszentgyörgy
833	24101	2897	11	Komárom-Esztergom	Dunaszentmiklós
834	15875	9175	7	Gyõr-Moson-Sopron	Dunaszentpál
835	10454	9226	7	Gyõr-Moson-Sopron	Dunasziget
836	14766	6325	1	Bács-Kiskun	Dunatetétlen
837	3115	2400	6	Fejér	Dunaújváros
838	3115	2407	6	Fejér	Dunaújváros
839	20534	2336	13	Pest	Dunavarsány
840	7612	6087	1	Bács-Kiskun	Dunavecse
841	4109	6353	1	Bács-Kiskun	Dusnok
842	19202	7224	16	Tolna	Dúzs
843	7782	8357	19	Zala	Döbröce
844	2565	7228	16	Tolna	Döbrököz
845	29470	8597	18	Veszprém	Döbrönte
846	20695	9914	17	Vas	Döbörhegy
847	3647	4495	15	Szabolcs-Szatmár-Bereg	Döge
848	29647	2344	13	Pest	Dömsöd
849	6594	2027	11	Komárom-Esztergom	Dömös
850	21917	9147	7	Gyõr-Moson-Sopron	Dör
851	6363	8244	18	Veszprém	Dörgicse
852	3036	9913	17	Vas	Döröske
853	16009	8799	19	Zala	Dötk
854	6123	3721	4	Borsod-Abaúj-Zemplén	Dövény
855	26347	9451	7	Gyõr-Moson-Sopron	Ebergõc
856	14614	4211	8	Hajdú-Bihar	Ebes
857	16708	9083	7	Gyõr-Moson-Sopron	Écs
858	17181	3013	9	Heves	Ecséd
859	4251	3053	12	Nógrád	Ecseg
860	9432	5515	3	Békés	Ecsegfalva
861	10861	7457	14	Somogy	Ecseny
862	24518	2233	13	Pest	Ecser
863	3489	7443	14	Somogy	Edde
864	10728	3780	4	Borsod-Abaúj-Zemplén	Edelény
865	10728	3783	4	Borsod-Abaúj-Zemplén	Edelény
866	22442	9343	7	Gyõr-Moson-Sopron	Edve
867	20491	3300	9	Heves	Eger
868	20491	3304	9	Heves	Eger
869	28918	7763	2	Baranya	Egerág
870	33871	8497	18	Veszprém	Egeralja
871	24262	8765	19	Zala	Egeraracsa
872	12821	3321	9	Heves	Egerbakta
873	26019	3337	9	Heves	Egerbocs
874	16610	3341	9	Heves	Egercsehi
875	2981	3379	9	Heves	Egerfarmos
876	5865	3461	4	Borsod-Abaúj-Zemplén	Egerlövõ
877	24758	3394	9	Heves	Egerszalók
878	13648	3328	9	Heves	Egerszólát
879	13356	3757	4	Borsod-Abaúj-Zemplén	Égerszög
880	33428	8913	19	Zala	Egervár
881	28796	9684	17	Vas	Egervölgy
882	20288	9314	7	Gyõr-Moson-Sopron	Egyed
883	15741	4067	8	Hajdú-Bihar	Egyek
884	15741	4069	8	Hajdú-Bihar	Egyek
885	17659	3043	12	Nógrád	Egyházasdengeleg
886	15237	9473	7	Gyõr-Moson-Sopron	Egyházasfalu
887	5980	3185	12	Nógrád	Egyházasgerge
888	16498	7824	2	Baranya	Egyházasharaszti
889	10232	9554	17	Vas	Egyházashetye
890	30429	9781	17	Vas	Egyházashollós
891	10445	8523	18	Veszprém	Egyházaskeszõ
892	27401	7347	2	Baranya	Egyházaskozár
893	25946	9783	17	Vas	Egyházasrádóc
894	32957	5742	3	Békés	Elek
895	6099	7744	2	Baranya	Ellend
896	20358	2424	6	Fejér	Elõszállás
897	4677	3432	4	Borsod-Abaúj-Zemplén	Emõd
898	33048	3854	4	Borsod-Abaúj-Zemplén	Encs
899	33048	3860	4	Borsod-Abaúj-Zemplén	Encs
900	32328	4374	15	Szabolcs-Szatmár-Bereg	Encsencs
901	25496	3165	12	Nógrád	Endrefalva
902	28273	7973	2	Baranya	Endrõc
903	15033	9143	7	Gyõr-Moson-Sopron	Enese
904	2802	8130	6	Fejér	Enying
905	2802	8131	6	Fejér	Enying
906	22992	6624	5	Csongrád	Eperjes
907	18528	4646	15	Szabolcs-Szatmár-Bereg	Eperjeske
908	33941	8413	18	Veszprém	Eplény
909	29638	2526	11	Komárom-Esztergom	Epöl
910	23603	2451	6	Fejér	Ercsi
911	23603	2453	6	Fejér	Ercsi
912	30988	2030	13	Pest	Érd
913	30988	2035	13	Pest	Érd
914	30988	2036	13	Pest	Érd
915	25326	3932	4	Borsod-Abaúj-Zemplén	Erdõbénye
916	22503	3935	4	Borsod-Abaúj-Zemplén	Erdõhorváti
917	13480	2113	13	Pest	Erdõkertes
918	22655	2176	12	Nógrád	Erdõkürt
919	28556	3252	9	Heves	Erdõkövesd
920	25821	7735	2	Baranya	Erdõsmárok
921	18704	7723	2	Baranya	Erdõsmecske
922	21795	2177	12	Nógrád	Erdõtarcsa
923	24235	3358	9	Heves	Erdõtelek
924	20118	3295	9	Heves	Erk
925	10852	4245	15	Szabolcs-Szatmár-Bereg	Érpatak
926	11864	6347	1	Bács-Kiskun	Érsekcsanád
927	33589	6348	1	Bács-Kiskun	Érsekhalma
928	21582	2659	12	Nógrád	Érsekvadkert
929	8448	7093	16	Tolna	Értény
930	13499	7661	2	Baranya	Erzsébet
931	25469	4124	8	Hajdú-Bihar	Esztár
932	6178	8882	19	Zala	Eszteregnye
933	15769	8742	19	Zala	Esztergályhorváti
934	25131	2500	11	Komárom-Esztergom	Esztergom
935	25131	2509	11	Komárom-Esztergom	Esztergom
936	6664	2947	11	Komárom-Esztergom	Ete
937	15370	3136	12	Nógrád	Etes
938	2316	2091	6	Fejér	Etyek
939	23250	4354	15	Szabolcs-Szatmár-Bereg	Fábiánháza
940	19974	6625	5	Csongrád	Fábiánsebestyén
941	24192	7136	16	Tolna	Fácánkert
942	18980	7133	16	Tolna	Fadd
943	18980	7139	16	Tolna	Fadd
944	2741	3865	4	Borsod-Abaúj-Zemplén	Fáj
945	3230	6352	1	Bács-Kiskun	Fajsz
946	12557	3855	4	Borsod-Abaúj-Zemplén	Fancsal
947	33996	9321	7	Gyõr-Moson-Sopron	Farád
948	10250	8582	18	Veszprém	Farkasgyepû
949	34272	3608	4	Borsod-Abaúj-Zemplén	Farkaslyuk
950	9122	2765	13	Pest	Farmos
951	17835	7732	2	Baranya	Fazekasboda
952	12432	3255	9	Heves	Fedémes
953	16647	5213	10	Jász-Nagykun-Szolnok	Fegyvernek
954	16647	5231	10	Jász-Nagykun-Szolnok	Fegyvernek
955	18971	4900	15	Szabolcs-Szatmár-Bereg	Fehérgyarmat
956	6956	9163	7	Gyõr-Moson-Sopron	Fehértó
957	32203	8052	6	Fejér	Fehérvárcsurgó
958	4543	7724	2	Baranya	Feked
959	32717	9211	7	Gyõr-Moson-Sopron	Feketeerdõ
960	29939	8086	6	Fejér	Felcsút
961	20747	3352	9	Heves	Feldebrõ
962	22646	6645	5	Csongrád	Felgyõ
963	33251	9122	7	Gyõr-Moson-Sopron	Felpéc
964	8174	3985	4	Borsod-Abaúj-Zemplén	Felsõberecki
965	13587	9794	17	Vas	Felsõcsatár
966	9742	3847	4	Borsod-Abaúj-Zemplén	Felsõdobsza
967	13286	7370	2	Baranya	Felsõegerszeg
968	29708	3837	4	Borsod-Abaúj-Zemplén	Felsõgagy
969	8013	9934	17	Vas	Felsõjánosfa
970	31723	3722	4	Borsod-Abaúj-Zemplén	Felsõkelecsény
971	33598	6055	1	Bács-Kiskun	Felsõlajos
972	29841	9918	17	Vas	Felsõmarác
973	13985	7456	14	Somogy	Felsõmocsolád
974	15820	7175	16	Tolna	Felsõnána
975	32762	3721	4	Borsod-Abaúj-Zemplén	Felsõnyárád
976	17914	7099	16	Tolna	Felsõnyék
977	11642	8380	19	Zala	Felsõpáhok
978	6035	2363	13	Pest	Felsõpakony
979	24323	2611	12	Nógrád	Felsõpetény
980	21476	8767	19	Zala	Felsõrajk
981	7588	3989	4	Borsod-Abaúj-Zemplén	Felsõregmec
982	30890	8973	19	Zala	Felsõszenterzsébet
983	2954	6447	1	Bács-Kiskun	Felsõszentiván
984	8819	7968	2	Baranya	Felsõszentmárton
985	23287	9985	17	Vas	Felsõszölnök
986	16328	3324	9	Heves	Felsõtárkány
987	31671	3735	4	Borsod-Abaúj-Zemplén	Felsõtelekes
988	33312	3067	12	Nógrád	Felsõtold
989	23533	3814	4	Borsod-Abaúj-Zemplén	Felsõvadász
990	2848	3561	4	Borsod-Abaúj-Zemplén	Felsõzsolca
991	24369	8227	18	Veszprém	Felsõörs
992	22415	4621	15	Szabolcs-Szatmár-Bereg	Fényeslitke
993	30678	8432	7	Gyõr-Moson-Sopron	Fenyõfõ
994	18999	6774	5	Csongrád	Ferencszállás
995	11253	9493	7	Gyõr-Moson-Sopron	Fertõboz
996	9885	9431	7	Gyõr-Moson-Sopron	Fertõd
997	9885	9433	7	Gyõr-Moson-Sopron	Fertõd
998	9487	9442	7	Gyõr-Moson-Sopron	Fertõendréd
999	10658	9492	7	Gyõr-Moson-Sopron	Fertõhomok
1000	12414	9421	7	Gyõr-Moson-Sopron	Fertõrákos
1001	15343	9444	7	Gyõr-Moson-Sopron	Fertõszentmiklós
1002	31440	9436	7	Gyõr-Moson-Sopron	Fertõszéplak
1003	31644	7282	14	Somogy	Fiad
1004	25238	3994	4	Borsod-Abaúj-Zemplén	Filkeháza
1005	19187	8835	19	Zala	Fityeház
1006	2149	6331	1	Bács-Kiskun	Foktõ
1007	34014	4090	8	Hajdú-Bihar	Folyás
1008	22026	7271	14	Somogy	Fonó
1009	17932	3893	4	Borsod-Abaúj-Zemplén	Fony
1010	22707	8732	14	Somogy	Fõnyed
1011	14632	8640	14	Somogy	Fonyód
1012	14632	8644	14	Somogy	Fonyód
1013	33020	6793	5	Csongrád	Forráskút
1014	30483	3849	4	Borsod-Abaúj-Zemplén	Forró
1015	32610	2151	13	Pest	Fót
1016	22123	3864	4	Borsod-Abaúj-Zemplén	Fulókércs
1017	16993	4141	8	Hajdú-Bihar	Furta
1018	6114	8157	6	Fejér	Füle
1019	10791	4964	15	Szabolcs-Szatmár-Bereg	Fülesd
1020	14377	4754	15	Szabolcs-Szatmár-Bereg	Fülpösdaróc
1021	22150	4266	8	Hajdú-Bihar	Fülöp
1022	31468	6042	1	Bács-Kiskun	Fülöpháza
1023	33622	6116	1	Bács-Kiskun	Fülöpjakab
1024	14058	6085	1	Bács-Kiskun	Fülöpszállás
1025	17950	7087	16	Tolna	Fürged
1026	17109	3996	4	Borsod-Abaúj-Zemplén	Füzér
1027	6460	3994	4	Borsod-Abaúj-Zemplén	Füzérkajata
1028	11378	3997	4	Borsod-Abaúj-Zemplén	Füzérkomlós
1029	10366	3993	4	Borsod-Abaúj-Zemplén	Füzérradvány
1030	3276	3390	9	Heves	Füzesabony
1031	12256	5525	3	Békés	Füzesgyarmat
1032	16531	8777	19	Zala	Füzvölgy
1033	9210	6922	5	Csongrád	Földeák
1034	3258	4177	8	Hajdú-Bihar	Földes
1035	18175	4122	8	Hajdú-Bihar	Gáborján
1036	17516	8969	19	Zala	Gáborjánháza
1037	13727	4972	15	Szabolcs-Szatmár-Bereg	Gacsály
1038	28264	7276	14	Somogy	Gadács
1039	26222	8716	14	Somogy	Gadány
1040	5494	3815	4	Borsod-Abaúj-Zemplén	Gadna
1041	9511	5932	3	Békés	Gádoros
1042	28732	3837	4	Borsod-Abaúj-Zemplén	Gagyapáti
1043	28307	3817	4	Borsod-Abaúj-Zemplén	Gagybátor
1044	3744	3816	4	Borsod-Abaúj-Zemplén	Gagyvendégi
1045	12991	8754	19	Zala	Galambok
1046	25663	2686	12	Nógrád	Galgaguta
1047	13295	2681	13	Pest	Galgagyörk
1048	19503	2193	13	Pest	Galgahévíz
1049	27128	2183	13	Pest	Galgamácsa
1050	6585	7473	14	Somogy	Gálosfa
1051	19293	3752	4	Borsod-Abaúj-Zemplén	Galvács
1052	6451	8685	14	Somogy	Gamás
1053	12742	8597	18	Veszprém	Ganna
1054	15750	8082	6	Fejér	Gánt
1055	31848	6522	1	Bács-Kiskun	Gara
1056	18494	3067	12	Nógrád	Garáb
1057	12946	8747	19	Zala	Garabonc
1058	10904	3873	4	Borsod-Abaúj-Zemplén	Garadna
1059	4996	4976	15	Szabolcs-Szatmár-Bereg	Garbolc
1060	10296	2483	6	Fejér	Gárdony
1061	10296	2484	6	Fejér	Gárdony
1062	10296	2485	6	Fejér	Gárdony
1063	7560	7812	2	Baranya	Garé
1064	30906	9952	17	Vas	Gasztony
1065	26383	6111	1	Bács-Kiskun	Gátér
1066	5801	4471	15	Szabolcs-Szatmár-Bereg	Gávavencsellõ
1067	5801	4472	15	Szabolcs-Szatmár-Bereg	Gávavencsellõ
1068	3629	4754	15	Szabolcs-Szatmár-Bereg	Géberjén
1069	9292	8543	18	Veszprém	Gecse
1070	3577	6334	1	Bács-Kiskun	Géderlak
1071	5670	4517	15	Szabolcs-Szatmár-Bereg	Gégény
1072	23719	3444	4	Borsod-Abaúj-Zemplén	Gelej
1073	4613	4935	15	Szabolcs-Szatmár-Bereg	Gelénes
1074	8068	8981	19	Zala	Gellénháza
1075	12089	8774	19	Zala	Gelse
1076	9089	8774	19	Zala	Gelsesziget
1077	13000	4567	15	Szabolcs-Szatmár-Bereg	Gemzse
1078	24183	9721	17	Vas	Gencsapáti
1079	26152	9672	17	Vas	Gérce
1080	12751	7951	2	Baranya	Gerde
1081	7393	5925	3	Békés	Gerendás
1082	13347	7362	2	Baranya	Gerényes
1083	2857	7733	2	Baranya	Geresdlak
1084	5731	7134	16	Tolna	Gerjen
1085	30942	9813	17	Vas	Gersekarát
1086	17394	5734	3	Békés	Geszt
1087	15608	3715	4	Borsod-Abaúj-Zemplén	Gesztely
1088	15608	3923	4	Borsod-Abaúj-Zemplén	Gesztely
1089	28893	4232	15	Szabolcs-Szatmár-Bereg	Geszteréd
1090	20039	8762	19	Zala	Gétye
1091	16717	8435	18	Veszprém	Gic
1092	9177	7527	14	Somogy	Gige
1093	18333	7954	2	Baranya	Gilvánfa
1094	21564	3578	4	Borsod-Abaúj-Zemplén	Girincs
1095	18193	8346	18	Veszprém	Gógánfa
1096	13134	3906	4	Borsod-Abaúj-Zemplén	Golop
1097	9441	2217	13	Pest	Gomba
1098	17613	8984	19	Zala	Gombosszeg
1099	11156	9625	17	Vas	Gór
1100	33084	7853	2	Baranya	Gordisa
1101	29771	8913	19	Zala	Gõsfa
1102	13569	8978	19	Zala	Gosztola
1103	26727	7162	16	Tolna	Grábóc
1104	29443	4842	15	Szabolcs-Szatmár-Bereg	Gulács
1105	2097	8951	19	Zala	Gutorfölde
1106	25627	2360	13	Pest	Gyál
1107	17969	9474	7	Gyõr-Moson-Sopron	Gyalóka
1108	27030	9774	17	Vas	Gyanógeregye
1109	26860	9126	7	Gyõr-Moson-Sopron	Gyarmat
1110	30960	8851	14	Somogy	Gyékényes
1111	23302	8315	19	Zala	Gyenesdiás
1112	28671	8473	18	Veszprém	Gyepükaján
1113	6521	2821	11	Komárom-Esztergom	Gyermely
1114	18315	7668	2	Baranya	Gyód
1115	33455	5500	3	Békés	Gyomaendrõd
1116	33455	5502	3	Békés	Gyomaendrõd
1117	25584	9000	7	Gyõr-Moson-Sopron	Gyõr
1118	25584	9011	7	Gyõr-Moson-Sopron	Gyõr
1119	25584	9012	7	Gyõr-Moson-Sopron	Gyõr
1120	25584	9019	7	Gyõr-Moson-Sopron	Gyõr
1121	25584	9021	7	Gyõr-Moson-Sopron	Gyõr
1122	25584	9022	7	Gyõr-Moson-Sopron	Gyõr
1123	25584	9023	7	Gyõr-Moson-Sopron	Gyõr
1124	25584	9024	7	Gyõr-Moson-Sopron	Gyõr
1125	25584	9025	7	Gyõr-Moson-Sopron	Gyõr
1126	25584	9026	7	Gyõr-Moson-Sopron	Gyõr
